BBL,Year,Zip,count,Zop
3033260043,10,11237,1,11237
3033260043,11,11237,1,11237
3033260043,12,11237,5,11237
3033260045,21,11237,3,11237
3033260046,20,11237,1,11237
3033260049,17,11237,1,11237
3033260050,17,11237,1,11237
3033260051,16,11237,1,11237
3033260051,21,11237,3,11237
3033260053,21,11237,1,11237
3033260055,21,11237,4,11237
3033260057,21,11237,1,11237
3033260058,21,11237,1,11237
3033260062,21,11237,2,11237
3033260065,16,11237,4,11237
3033260065,21,11237,6,11237
3033270001,14,11237,1,11237
3033280005,15,11237,1,11237
3033280030,19,11237,1,11237
3033280042,12,11237,1,11237
3033280044,19,11237,1,11237
3033280046,10,11237,1,11237
3033287501,17,11237,1,11237
3033287501,18,11237,1,11237
3033287501,20,11237,1,11237
3033290005,10,11237,2,11237
3033290005,21,11237,1,11237
3033290008,18,11237,1,11237
3033290027,14,11237,1,11237
3033290028,18,11237,1,11237
3033290028,19,11237,1,11237
3033290031,19,11237,1,11237
3033300012,21,11221,1,11221
3033300025,15,11221,5,11221
3033300032,14,11221,1,11221
3033300042,10,11221,1,11221
3033300042,14,11221,1,11221
3033300042,15,11221,5,11221
3033300042,16,11221,2,11221
3033310020,11,11221,1,11221
3033310021,21,11221,1,11221
3033310032,14,11221,1,11221
3033310033,13,11221,1,11221
3033310036,16,11221,3,11221
3033310036,17,11221,1,11221
3033320008,16,11221,1,11221
3033320009,16,11221,1,11221
3033320009,17,11221,1,11221
3033320011,16,11221,1,11221
3033320034,16,11221,1,11221
3033320035,15,11221,1,11221
3033320035,20,11221,2,11221
3033320047,15,11221,1,11221
3033320054,15,11221,1,11221
3033320116,20,11221,1,11221
3033320117,19,11221,1,11221
3033320117,21,11221,1,11221
3033320119,19,11221,1,11221
3033320120,19,11221,1,11221
3033320131,20,11221,1,11221
3033320137,20,11221,1,11221
3033320138,14,11221,1,11221
3033330001,19,11221,2,11221
3033330005,20,11221,1,11221
3033330013,16,11221,1,11221
3033330017,11,11221,1,11221
3033330027,13,11221,1,11221
3033330027,18,11221,1,11221
3033330029,19,11221,1,11221
3033330054,17,11221,1,11221
3033330057,17,11221,1,11221
3033330150,19,11221,1,11221
3033330151,19,11221,1,11221
3033340001,10,11221,1,11221
3033340001,14,11221,1,11221
3033340001,16,11221,1,11221
3033340001,21,11221,3,11221
3033350005,11,11221,1,11221
3033350005,13,11221,1,11221
3033350011,12,11237,1,11237
3033350011,13,11237,6,11237
3033350011,14,11237,1,11237
3033350020,15,11237,1,11237
3033350024,17,11237,1,11237
3033350024,21,11237,1,11237
3033350025,17,11237,1,11237
3033350026,12,11237,1,11237
3033350032,20,11237,1,11237
3033350039,19,11237,1,11237
3033350040,10,11237,1,11237
3033350056,21,11237,1,11237
3033350112,21,11237,1,11237
3033350114,21,11237,1,11237
3033350149,17,11237,1,11237
3033360015,19,11237,2,11237
3033360029,15,11237,1,11237
3033360030,19,11237,2,11237
3033370006,21,11237,2,11237
3033370022,18,11237,1,11237
3033370031,11,11237,1,11237
3033370033,11,11237,2,11237
3033370033,17,11237,1,11237
3033380012,16,11237,1,11237
3033380016,13,11237,1,11237
3033380019,16,11237,1,11237
3033380019,18,11237,3,11237
3033380019,19,11237,1,11237
3033380021,15,11237,1,11237
3033380031,12,11237,1,11237
3033380031,17,11237,1,11237
3033380033,12,11237,2,11237
3033380033,18,11237,1,11237
3033380034,17,11237,1,11237
3033380035,14,11237,2,11237
3033380035,16,11237,2,11237
3033380035,17,11237,3,11237
3033380036,16,11237,1,11237
3033380040,13,11237,1,11237
3033390012,16,11221,1,11221
3033390013,19,11221,1,11221
3033390019,16,11221,1,11221
3033390043,13,11221,1,11221
3033390044,13,11221,1,11221
3033390044,17,11221,1,11221
3033390056,16,11221,1,11221
3033390140,16,11221,1,11221
3033400004,20,11221,1,11221
3033400020,12,11221,1,11221
3033400049,19,11221,1,11221
3033400108,13,11221,1,11221
3033400110,11,11221,1,11221
3033400110,13,11221,2,11221
3033400110,15,11221,1,11221
3033410001,17,11221,1,11221
3033410001,19,11221,2,11221
3033410001,20,11221,1,11221
3033420001,19,11221,1,11221
3033420026,20,11221,1,11221
3033420026,21,11221,2,11221
3033420031,19,11221,2,11221
3033420033,19,11221,1,11221
3033420036,14,11221,1,11221
3033420040,17,11221,1,11221
3033420044,18,11221,1,11221
3033420047,16,11221,3,11221
3033420047,17,11221,4,11221
3033420047,18,11221,1,11221
3033420047,19,11221,2,11221
3033420047,20,11221,1,11221
3033420048,21,11221,1,11221
3033420049,15,11221,1,11221
3033420049,17,11221,1,11221
3033420049,18,11221,2,11221
3033420049,20,11221,1,11221
3033420049,21,11221,1,11221
3033420050,15,11221,1,11221
3033420050,16,11221,1,11221
3033420050,17,11221,2,11221
3033420050,18,11221,2,11221
3033420050,19,11221,2,11221
3033420050,21,11221,2,11221
3033420051,16,11221,2,11221
3033420051,18,11221,1,11221
3033420051,19,11221,1,11221
3033420052,16,11221,1,11221
3033420052,17,11221,1,11221
3033430001,20,11221,1,11221
3033440012,21,11237,3,11237
3033440013,20,11237,1,11237
3033440014,13,11237,1,11237
3033440014,15,11237,1,11237
3033440016,21,11237,1,11237
3033440027,21,11237,1,11237
3033440036,11,11237,1,11237
3033440050,21,11237,5,11237
3033440125,10,11237,1,11237
3033440133,21,11237,1,11237
3033440156,20,11237,1,11237
3033440157,19,11237,1,11237
3033440157,20,11237,1,11237
3033450011,13,11237,1,11237
3033450020,18,11237,1,11237
3033450029,11,11237,1,11237
3033450032,19,11237,2,11237
3033450039,13,11237,1,11237
3033450039,16,11237,1,11237
3033450040,17,11237,2,11237
3033450047,14,11237,1,11237
3033480010,18,11221,1,11221
3033480012,11,11221,1,11221
3033480012,12,11221,1,11221
3033480016,16,11221,1,11221
3033480027,11,11221,1,11221
3033480027,16,11221,1,11221
3033480027,17,11221,3,11221
3033480028,14,11221,2,11221
3033480034,12,11221,1,11221
3033480034,13,11221,2,11221
3033480035,10,11221,1,11221
3033480035,13,11221,3,11221
3033480035,18,11221,1,11221
3033480035,20,11221,1,11221
3033480039,20,11221,1,11221
3033480040,14,11221,1,11221
3033480040,18,11221,1,11221
3033480042,13,11221,1,11221
3033480120,17,11221,1,11221
3033480155,10,11221,1,11221
3033490001,20,11221,1,11221
3033490003,13,11221,1,11221
3033490005,15,11221,1,11221
3033490006,20,11221,1,11221
3033490007,10,11221,1,11221
3033490007,12,11221,1,11221
3033490007,20,11221,2,11221
3033490020,12,11221,1,11221
3033490020,13,11221,1,11221
3033490025,12,11221,1,11221
3033490025,13,11221,3,11221
3033490025,20,11221,2,11221
3033490029,19,11221,1,11221
3033490127,13,11221,1,11221
3033490148,19,11221,1,11221
3033500004,15,11221,1,11221
3033500011,16,11221,1,11221
3033500013,17,11221,1,11221
3033500025,14,11221,2,11221
3033500025,15,11221,4,11221
3033500025,16,11221,1,11221
3033500025,21,11221,2,11221
3033500039,21,11221,1,11221
3033500052,17,11221,1,11221
3033500056,17,11221,1,11221
3033500056,18,11221,2,11221
3033500056,19,11221,3,11221
3033510001,18,11221,1,11221
3033510001,20,11221,2,11221
3033510001,21,11221,1,11221
3033520003,20,11221,1,11221
3033520006,13,11221,1,11221
3033520006,14,11221,1,11221
3033520006,21,11221,1,11221
3033520016,14,11221,1,11221
3033520020,16,11221,1,11221
3033520020,19,11221,4,11221
3033520020,20,11221,2,11221
3033520021,19,11221,2,11221
3033520021,21,11221,2,11221
3033520022,19,11221,1,11221
3033520023,19,11221,1,11221
3033520025,18,11221,1,11221
3033520034,17,11221,1,11221
3033520034,19,11221,1,11221
3033520036,17,11221,1,11221
3033520038,14,11221,2,11221
3033520038,15,11221,1,11221
3033520041,14,11221,1,11221
3033520041,15,11221,1,11221
3033520041,17,11221,1,11221
3033520041,18,11221,1,11221
3033520055,13,11221,1,11221
3033520055,15,11221,1,11221
3033520057,15,11221,1,11221
3033520058,13,11221,4,11221
3033520058,21,11221,1,11221
3033520060,20,11221,1,11221
3033520061,13,11221,1,11221
3033520062,14,11221,1,11221
3033520064,20,11221,1,11221
3033530011,15,11237,2,11237
3033530011,19,11237,1,11237
3033530013,10,11237,1,11237
3033530015,12,11237,1,11237
3033530027,16,11237,1,11237
3033530028,11,11237,1,11237
3033530028,16,11237,2,11237
3033530028,17,11237,1,11237
3033530028,21,11237,1,11237
3033530030,11,11237,1,11237
3033530030,12,11237,1,11237
3033530030,14,11237,1,11237
3033540006,19,11237,1,11237
3033540013,19,11237,1,11237
3033540013,21,11237,1,11237
3033540029,20,11237,1,11237
3033547501,19,11237,2,11237
3033570005,11,11221,2,11221
3033570005,12,11221,1,11221
3033570005,21,11221,1,11221
3033570028,18,11221,1,11221
3033570028,19,11221,1,11221
3033570028,20,11221,1,11221
3033570030,10,11221,1,11221
3033570031,10,11221,2,11221
3033570038,11,11221,1,11221
3033570040,10,11221,1,11221
3033570041,12,11221,2,11221
3033570043,13,11221,1,11221
3033570058,21,11221,2,11221
3033570144,10,11221,1,11221
3033570145,10,11221,1,11221
3033580001,19,11221,1,11221
3033580008,12,11221,3,11221
3033580008,15,11221,2,11221
3033580012,15,11221,1,11221
3033580012,20,11221,1,11221
3033580013,12,11221,2,11221
3033590001,17,11221,1,11221
3033590003,12,11221,1,11221
3033590003,13,11221,1,11221
3033590003,14,11221,1,11221
3033590003,17,11221,1,11221
3033590005,13,11221,1,11221
3033590012,13,11221,1,11221
3033590013,16,11221,3,11221
3033590013,20,11221,2,11221
3033590015,18,11221,1,11221
3033590017,13,11221,1,11221
3033590017,19,11221,1,11221
3033590020,13,11221,3,11221
3033590020,21,11221,2,11221
3033590021,21,11221,2,11221
3033590022,21,11221,1,11221
3033590023,21,11221,1,11221
3033590024,21,11221,1,11221
3033590028,21,11221,1,11221
3033590043,16,11221,1,11221
3033590043,17,11221,1,11221
3033590044,12,11221,1,11221
3033590045,12,11221,1,11221
3033590048,16,11221,1,11221
3033590048,17,11221,3,11221
3033590048,20,11221,1,11221
3033590053,17,11221,1,11221
3033590062,12,11221,1,11221
3033590062,13,11221,1,11221
3033590062,14,11221,2,11221
3033590062,15,11221,2,11221
3033610011,19,11221,1,11221
3033610011,20,11221,1,11221
3033610012,19,11221,1,11221
3033610017,21,11221,2,11221
3033610019,21,11221,1,11221
3033610030,15,11221,1,11221
3033610033,10,11221,1,11221
3033610033,17,11221,1,11221
3033610034,13,11221,1,11221
3033610034,21,11221,1,11221
3033610038,12,11221,1,11221
3033610039,12,11221,1,11221
3033610041,12,11221,1,11221
3033610041,20,11221,1,11221
3033610043,13,11221,1,11221
3033610048,11,11221,1,11221
3033610048,15,11221,1,11221
3033610049,14,11221,1,11221
3033610052,12,11221,1,11221
3033610053,12,11221,2,11221
3033610056,18,11221,1,11221
3033610058,12,11221,1,11221
3033610161,19,11221,1,11221
3033610163,13,11221,2,11221
3033610165,19,11221,2,11221
3033610165,21,11221,1,11221
3033620009,19,11237,1,11237
3033620009,20,11237,4,11237
3033620009,21,11237,2,11237
3033620010,19,11237,1,11237
3033620010,20,11237,3,11237
3033620010,21,11237,3,11237
3033620028,13,11237,4,11237
3033620036,20,11237,1,11237
3033620039,20,11237,1,11237
3033620041,20,11237,1,11237
3033620045,17,11237,2,11237
3033620045,18,11237,1,11237
3033620045,20,11237,3,11237
3033620045,21,11237,1,11237
3033620046,20,11237,2,11237
3033620046,21,11237,1,11237
3033620047,19,11237,1,11237
3033620047,20,11237,1,11237
3033620047,21,11237,1,11237
3033620048,19,11237,1,11237
3033620048,21,11237,1,11237
3033620050,14,11237,1,11237
3033620051,21,11237,1,11237
3033620214,19,11237,1,11237
3033620214,20,11237,1,11237
3033630018,20,11237,1,11237
3033630018,21,11237,1,11237
3033630019,13,11237,1,11237
3033630024,20,11237,2,11237
3033630033,20,11237,1,11237
3033650100,11,11221,1,11221
3033650100,13,11221,1,11221
3033650100,14,11221,1,11221
3033650101,13,11221,1,11221
3033650101,14,11221,1,11221
3033650102,10,11221,1,11221
3033650102,11,11221,1,11221
3033650102,20,11221,1,11221
3033650107,20,11221,2,11221
3033660006,14,11221,1,11221
3033660013,10,11221,1,11221
3033660013,11,11221,1,11221
3033660015,14,11221,1,11221
3033660032,19,11221,1,11221
3033660039,10,11221,1,11221
3033660039,11,11221,1,11221
3033660039,18,11221,1,11221
3033660040,11,11221,1,11221
3033660041,11,11221,1,11221
3033660041,12,11221,1,11221
3033660041,13,11221,4,11221
3033660041,14,11221,4,11221
3033660042,12,11221,1,11221
3033660042,14,11221,1,11221
3033660043,10,11221,2,11221
3033660043,11,11221,2,11221
3033660045,11,11221,7,11221
3033660045,18,11221,1,11221
3033660045,21,11221,1,11221
3033660047,20,11221,1,11221
3033660048,10,11221,1,11221
3033660051,21,11221,1,11221
3033660057,12,11221,1,11221
3033660058,21,11221,1,11221
3033660059,19,11221,3,11221
3033667501,19,11221,2,11221
3033670001,14,11221,1,11221
3033670017,19,11221,1,11221
3033670018,12,11221,3,11221
3033670018,14,11221,1,11221
3033670019,10,11221,1,11221
3033670019,12,11221,1,11221
3033670035,21,11221,1,11221
3033670041,13,11221,1,11221
3033670041,16,11221,1,11221
3033670043,18,11221,1,11221
3033670046,16,11221,1,11221
3033670056,12,11221,1,11221
3033680004,13,11221,1,11221
3033680008,20,11221,1,11221
3033680012,13,11221,1,11221
3033680014,12,11221,1,11221
3033680016,15,11221,1,11221
3033680017,12,11221,4,11221
3033680020,12,11221,2,11221
3033680027,14,11221,1,11221
3033680028,10,11221,1,11221
3033680028,19,11221,1,11221
3033680028,20,11221,1,11221
3033680031,12,11221,1,11221
3033680033,11,11221,1,11221
3033680033,12,11221,1,11221
3033680034,20,11221,1,11221
3033680034,21,11221,3,11221
3033680035,11,11221,1,11221
3033680035,12,11221,1,11221
3033680035,16,11221,1,11221
3033680035,21,11221,2,11221
3033680036,20,11221,1,11221
3033680036,21,11221,2,11221
3033680046,13,11221,1,11221
3033680047,18,11221,1,11221
3033680048,11,11221,1,11221
3033680050,12,11221,1,11221
3033680052,18,11221,1,11221
3033687501,12,11221,2,11221
3033690006,11,11221,1,11221
3033690006,20,11221,1,11221
3033690051,13,11221,3,11221
3033690051,14,11221,2,11221
3033690062,18,11221,1,11221
3033690063,13,11221,1,11221
3033690063,17,11221,1,11221
3033690064,13,11221,1,11221
3033690114,14,11221,1,11221
3033690114,17,11221,1,11221
3033690116,16,11221,1,11221
3033690117,16,11221,1,11221
3033690119,13,11221,1,11221
3033690120,17,11221,1,11221
3033690122,17,11221,1,11221
3033690131,15,11221,2,11221
3033690132,19,11221,1,11221
3033690132,20,11221,5,11221
3033690141,19,11221,1,11221
3033690145,20,11221,1,11221
3033690157,13,11221,1,11221
3033690160,13,11221,1,11221
3033690166,17,11221,1,11221
3033700001,10,11221,1,11221
3033700001,14,11221,1,11221
3033700003,15,11221,2,11221
3033700004,10,11221,1,11221
3033700004,14,11221,1,11221
3033700006,17,11221,1,11221
3033700007,11,11221,1,11221
3033700008,11,11221,2,11221
3033700008,14,11221,1,11221
3033700013,11,11221,1,11221
3033700018,10,11221,2,11221
3033700018,13,11221,1,11221
3033700020,13,11221,1,11221
3033700026,12,11221,1,11221
3033700027,12,11221,1,11221
3033700027,19,11221,3,11221
3033700028,19,11221,1,11221
3033700037,11,11221,2,11221
3033700037,19,11221,2,11221
3033700037,20,11221,1,11221
3033700042,14,11221,1,11221
3033700059,13,11221,1,11221
3033700059,14,11221,1,11221
3033700059,15,11221,2,11221
3033700060,16,11221,1,11221
3033700063,12,11221,1,11221
3033700063,14,11221,1,11221
3033700063,15,11221,1,11221
3033700115,11,11221,1,11221
3033700146,12,11221,1,11221
3033700154,17,11221,1,11221
3033700156,14,11221,1,11221
3033700156,17,11221,2,11221
3033700157,14,11221,1,11221
3033700159,14,11221,1,11221
3033710016,21,11237,1,11237
3033730010,20,11221,1,11221
3033730013,20,11221,1,11221
3033730015,13,11221,1,11221
3033730016,10,11221,1,11221
3033730016,17,11221,1,11221
3033730016,19,11221,1,11221
3033730016,20,11221,1,11221
3033730017,20,11221,5,11221
3033730021,18,11221,1,11221
3033730024,10,11221,2,11221
3033730036,18,11221,1,11221
3033730036,21,11221,1,11221
3033730049,11,11221,3,11221
3033730049,12,11221,1,11221
3033730049,14,11221,2,11221
3033730049,18,11221,4,11221
3033730049,19,11221,2,11221
3033730049,20,11221,7,11221
3033730049,21,11221,2,11221
3033730053,14,11221,1,11221
3033730054,10,11221,1,11221
3033730054,14,11221,3,11221
3033730054,19,11221,2,11221
3033730054,20,11221,1,11221
3033740001,13,11221,1,11221
3033740025,19,11221,1,11221
3033740026,21,11221,1,11221
3033740036,19,11221,1,11221
3033740038,15,11221,3,11221
3033740041,13,11221,1,11221
3033740041,15,11221,1,11221
3033740044,13,11221,2,11221
3033740054,12,11221,1,11221
3033750001,13,11221,1,11221
3033750002,16,11221,1,11221
3033750004,19,11221,1,11221
3033750014,15,11221,1,11221
3033750019,18,11221,1,11221
3033750019,21,11221,1,11221
3033750023,11,11221,1,11221
3033750026,11,11221,1,11221
3033750026,13,11221,1,11221
3033750027,11,11221,1,11221
3033750027,13,11221,3,11221
3033750028,13,11221,1,11221
3033750042,12,11221,1,11221
3033750051,20,11221,1,11221
3033750136,13,11221,1,11221
3033760013,12,11221,2,11221
3033760014,13,11221,1,11221
3033760015,12,11221,2,11221
3033760015,15,11221,1,11221
3033760016,20,11221,2,11221
3033760018,15,11221,1,11221
3033760018,19,11221,2,11221
3033760018,20,11221,1,11221
3033760020,12,11221,1,11221
3033760020,15,11221,1,11221
3033760030,14,11221,1,11221
3033760030,19,11221,1,11221
3033760031,13,11221,1,11221
3033760031,14,11221,2,11221
3033760032,20,11221,1,11221
3033760040,14,11221,1,11221
3033760041,17,11221,1,11221
3033760042,18,11221,1,11221
3033760044,11,11221,1,11221
3033760044,13,11221,1,11221
3033760047,13,11221,1,11221
3033760050,13,11221,1,11221
3033760050,14,11221,2,11221
3033760052,13,11221,1,11221
3033760052,17,11221,1,11221
3033760053,21,11221,1,11221
3033760059,14,11221,1,11221
3033760059,21,11221,1,11221
3033760060,13,11221,1,11221
3033760108,12,11221,1,11221
3033760121,12,11221,1,11221
3033760163,13,11221,1,11221
3033770001,15,11221,1,11221
3033770001,20,11221,1,11221
3033770016,12,11221,2,11221
3033770016,13,11221,1,11221
3033770016,14,11221,1,11221
3033770016,15,11221,2,11221
3033770016,16,11221,1,11221
3033770022,18,11221,1,11221
3033770022,19,11221,1,11221
3033770026,18,11221,2,11221
3033770030,12,11221,1,11221
3033770030,15,11221,1,11221
3033770031,11,11221,1,11221
3033770044,16,11221,2,11221
3033770045,21,11221,4,11221
3033770050,14,11221,1,11221
3033770051,11,11221,1,11221
3033770051,21,11221,1,11221
3033770056,18,11221,1,11221
3033770058,12,11221,2,11221
3033770058,13,11221,1,11221
3033770058,18,11221,1,11221
3033770059,12,11221,1,11221
3033770060,20,11221,1,11221
3033770119,21,11221,1,11221
3033780002,11,11221,1,11221
3033780014,17,11237,1,11237
3033780020,20,11237,1,11237
3033780025,12,11237,1,11237
3033780025,14,11237,1,11237
3033780026,14,11237,2,11237
3033780055,13,11237,1,11237
3033780120,20,11237,1,11237
3033790001,14,11237,2,11237
3033790014,21,11237,1,11237
3033790018,21,11237,2,11237
3033790023,20,11237,1,11237
3033790024,14,11237,1,11237
3033790024,18,11237,1,11237
3033790071,15,11237,1,11237
3033800001,20,11221,1,11221
3033800013,21,11221,1,11221
3033800014,19,11221,1,11221
3033800015,18,11221,2,11221
3033800015,20,11221,1,11221
3033800021,18,11221,1,11221
3033800033,10,11221,1,11221
3033800038,19,11221,1,11221
3033800039,19,11221,1,11221
3033800040,17,11221,1,11221
3033800040,19,11221,1,11221
3033800041,16,11221,2,11221
3033800042,19,11221,1,11221
3033800044,13,11221,1,11221
3033800044,17,11221,1,11221
3033800044,18,11221,1,11221
3033800045,15,11221,1,11221
3033800046,18,11221,2,11221
3033800047,19,11221,1,11221
3033800048,19,11221,1,11221
3033800052,18,11221,1,11221
3033800053,17,11221,1,11221
3033800055,20,11221,1,11221
3033800055,21,11221,1,11221
3033800056,19,11221,2,11221
3033800056,20,11221,1,11221
3033800056,21,11221,2,11221
